HumanAnti	 AntiTextRank	 TextRankHuman
0.620689655172 0.727272727273 0.586206896552
0.354838709677 0.556390977444 0.290322580645
0.5 0.724409448819 0.538461538462
0.518518518519 0.579439252336 0.407407407407
0.64 0.587412587413 0.56
0.535714285714 0.609271523179 0.607142857143
0.62962962963 0.5 0.518518518519
0.6 0.829545454545 0.64
0.269230769231 0.268518518519 0.384615384615
0.478260869565 0.58940397351 0.434782608696
0.379310344828 0.666666666667 0.379310344828
0.424242424242 0.55303030303 0.484848484848
0.5 0.788461538462 0.615384615385
0.363636363636 0.671232876712 0.636363636364
0.857142857143 0.833333333333 0.892857142857
0.130434782609 0.107142857143 0.347826086957
0.75 0.789473684211 0.75
0.566666666667 0.714975845411 0.7
0.433333333333 0.465753424658 0.433333333333
0.5625 0.905325443787 0.53125
0.535714285714 0.590909090909 0.75
0.384615384615 0.550387596899 0.423076923077
0.423076923077 0.552631578947 0.346153846154
0.538461538462 0.267857142857 0.423076923077
0.454545454545 0.571428571429 0.363636363636
0.40625 0.411392405063 0.71875
0.782608695652 0.592105263158 0.739130434783
0.689655172414 0.43537414966 0.655172413793
0.69696969697 0.73786407767 0.606060606061
0.538461538462 0.686746987952 0.5
0.432432432432 0.845714285714 0.486486486486
0.483870967742 0.395209580838 0.483870967742
0.633333333333 0.833333333333 0.5
0.411764705882 0.72972972973 0.411764705882
0.555555555556 0.515625 0.62962962963
0.75 0.715053763441 0.785714285714
0.58064516129 0.585526315789 0.451612903226
0.48275862069 0.47972972973 0.413793103448
0.564102564103 0.88679245283 0.512820512821
0.323529411765 0.331034482759 0.617647058824
0.538461538462 0.59842519685 0.692307692308
0.451612903226 0.854838709677 0.548387096774
0.636363636364 0.845238095238 0.636363636364
0.620689655172 0.594594594595 0.310344827586
0.464285714286 0.503496503497 0.464285714286
0.454545454545 0.597402597403 0.681818181818
0.869565217391 0.563218390805 0.869565217391
0.25 0.171428571429 0.46875
0.6 0.678321678322 0.64
0.461538461538 0.571428571429 0.538461538462
0.433333333333 0.571428571429 0.566666666667
0.5 0.58 0.7
0.357142857143 0.592592592593 0.392857142857
0.310344827586 0.246153846154 0.344827586207
0.586206896552 0.819444444444 0.620689655172
0.25 0.320895522388 0.28125
0.592592592593 0.514705882353 0.37037037037
0.5 0.455284552846 0.375
0.541666666667 0.455284552846 0.375
0.529411764706 0.772727272727 0.617647058824
0.681818181818 0.900826446281 0.681818181818
0.655172413793 0.630434782609 0.51724137931
0.555555555556 0.675 0.444444444444
0.515151515152 0.574468085106 0.454545454545
0.6 0.657407407407 0.666666666667
0.545454545455 0.77519379845 0.606060606061
0.32 0.622448979592 0.36
0.666666666667 0.648648648649 0.52380952381
0.653846153846 0.788732394366 0.807692307692
0.633333333333 0.651515151515 0.5
0.78125 0.700534759358 0.6875
0.366666666667 0.466101694915 0.4
0.615384615385 0.454545454545 0.5
0.583333333333 0.589928057554 0.416666666667
0.344827586207 0.576687116564 0.379310344828
0.56 0.480225988701 0.6
0.692307692308 0.663043478261 0.576923076923
0.692307692308 0.811320754717 0.692307692308
0.833333333333 0.825174825175 0.8
0.384615384615 0.628205128205 0.538461538462
0.62962962963 0.723404255319 0.592592592593
0.451612903226 0.464566929134 0.612903225806
0.46875 0.680555555556 0.46875
0.52 0.76 0.52
0.529411764706 0.858156028369 0.588235294118
0.535714285714 0.609271523179 0.607142857143
0.708333333333 0.730769230769 0.75
0.37037037037 0.66393442623 0.37037037037
0.548387096774 0.597014925373 0.322580645161
0.363636363636 0.738738738739 0.363636363636
0.538461538462 0.547445255474 0.576923076923
0.75 0.611111111111 0.357142857143
0.545454545455 0.785714285714 0.454545454545
0.416666666667 0.48128342246 0.611111111111
0.35 0.33606557377 0.25
0.666666666667 0.490909090909 0.583333333333
0.441176470588 0.537037037037 0.382352941176
0.51724137931 0.641666666667 0.551724137931
0.413793103448 0.364285714286 0.379310344828
0.548387096774 0.84347826087 0.516129032258
0.7 0.700564971751 0.666666666667
0.466666666667 0.662162162162 0.533333333333
0.48275862069 0.369863013699 0.344827586207
0.4375 0.646551724138 0.46875
0.375 0.325581395349 0.40625
0.590909090909 1.0 0.590909090909
0.25641025641 0.783216783217 0.410256410256
0.678571428571 0.639240506329 0.5
0.346153846154 0.365853658537 0.423076923077
0.666666666667 0.687203791469 0.636363636364
0.48275862069 0.758389261745 0.379310344828
0.454545454545 0.702290076336 0.363636363636
0.607142857143 0.654676258993 0.678571428571
0.444444444444 0.516949152542 0.416666666667
0.361111111111 0.46017699115 0.416666666667
0.409090909091 0.385964912281 0.454545454545
0.558823529412 0.886904761905 0.558823529412
0.481481481481 0.653594771242 0.555555555556
0.227272727273 0.553571428571 0.636363636364
0.6 0.849315068493 0.533333333333
0.565217391304 0.520408163265 0.608695652174
0.5 0.5 0.538461538462
0.464285714286 0.486486486486 0.392857142857
0.529411764706 0.701612903226 0.411764705882
0.5625 0.735294117647 0.46875
0.6 0.651428571429 0.533333333333
0.333333333333 0.636363636364 0.566666666667
0.393939393939 0.635514018692 0.484848484848
0.611111111111 0.561403508772 0.694444444444
0.625 0.767857142857 0.666666666667
0.806451612903 0.831578947368 0.709677419355
0.678571428571 0.661538461538 0.678571428571
0.5 0.406060606061 0.423076923077
0.333333333333 0.430894308943 0.277777777778
0.53125 0.76354679803 0.59375
0.542857142857 0.838235294118 0.571428571429
0.642857142857 0.666666666667 0.678571428571
0.333333333333 0.836538461538 0.666666666667
0.560975609756 0.776595744681 0.560975609756
0.653846153846 0.54347826087 0.5
0.541666666667 0.6 0.5
0.48 0.75 0.6
0.441176470588 0.821656050955 0.588235294118
0.25 0.390909090909 0.321428571429
0.322580645161 0.394957983193 0.387096774194
0.375 0.437086092715 0.46875
0.533333333333 0.705882352941 0.466666666667
0.555555555556 0.705035971223 0.444444444444
0.285714285714 0.458064516129 0.571428571429
0.515151515152 0.647727272727 0.393939393939
0.678571428571 0.757575757576 0.464285714286
0.51724137931 0.543307086614 0.655172413793
0.542857142857 0.582089552239 0.542857142857
0.607142857143 0.627218934911 0.714285714286
0.451612903226 0.594736842105 0.322580645161
0.51724137931 0.738219895288 0.448275862069
0.46875 0.660256410256 0.5625
0.5 0.43795620438 0.5
0.285714285714 0.45871559633 0.25
0.441176470588 0.489361702128 0.529411764706
0.636363636364 0.764285714286 0.636363636364
0.608695652174 0.692307692308 0.173913043478
0.678571428571 0.583333333333 0.714285714286
0.558823529412 0.699386503067 0.470588235294
0.69696969697 0.813333333333 0.69696969697
0.333333333333 0.27358490566 0.266666666667
0.516129032258 0.569696969697 0.516129032258
0.72 1.0 0.72
0.3 0.627906976744 0.333333333333
0.41935483871 0.524193548387 0.516129032258
0.272727272727 0.422222222222 0.484848484848
0.551724137931 0.597701149425 0.655172413793
0.5 0.655913978495 0.714285714286
0.551724137931 0.683544303797 0.48275862069
0.36 0.785714285714 0.32
0.518518518519 0.439716312057 0.444444444444
0.606060606061 0.827160493827 0.545454545455
0.5 0.594059405941 0.5
0.4 0.475409836066 0.371428571429
0.636363636364 0.573604060914 0.606060606061
0.58064516129 0.904255319149 0.58064516129
0.676470588235 0.707423580786 0.676470588235
0.558823529412 0.6484375 0.558823529412
0.464285714286 0.62 0.535714285714
0.64 0.727748691099 0.64
0.558823529412 0.575221238938 0.470588235294
0.5 0.35 0.566666666667
0.567567567568 0.895238095238 0.648648648649
0.454545454545 0.619658119658 0.69696969697
0.393939393939 0.6 0.424242424242
0.44 0.655172413793 0.56
0.62962962963 0.8 0.703703703704
0.290322580645 0.54128440367 0.58064516129
0.666666666667 0.776785714286 0.708333333333
0.478260869565 0.58064516129 0.652173913043
0.4 0.718309859155 0.466666666667
0.782608695652 0.798780487805 0.739130434783
0.5 0.518181818182 0.433333333333
0.724137931034 0.710526315789 0.48275862069
0.583333333333 0.803797468354 0.625
0.566666666667 0.725925925926 0.466666666667
0.8 0.903225806452 0.8
0.259259259259 0.418604651163 0.407407407407
0.542857142857 0.79674796748 0.542857142857
0.405405405405 0.483606557377 0.324324324324
0.46875 0.680555555556 0.46875
0.666666666667 1.0 0.666666666667
0.633333333333 0.681034482759 0.533333333333
0.352941176471 0.469387755102 0.294117647059
0.684210526316 0.835294117647 0.684210526316
0.636363636364 0.704225352113 0.590909090909
0.366666666667 0.407894736842 0.6
0.727272727273 0.936046511628 0.727272727273
0.485714285714 0.717171717172 0.628571428571
0.46875 0.3828125 0.28125
0.612903225806 0.703349282297 0.677419354839
0.566666666667 0.87898089172 0.6
0.58064516129 0.794642857143 0.612903225806
0.512820512821 0.842105263158 0.538461538462
0.4 0.36170212766 0.32
0.758620689655 0.715053763441 0.793103448276
0.457142857143 0.492537313433 0.428571428571
0.484848484848 0.63025210084 0.393939393939
0.6 0.648648648649 0.5
0.6 0.581818181818 0.5
0.703703703704 0.80981595092 0.666666666667
0.5 0.524193548387 0.5
0.705882352941 0.821428571429 0.705882352941
0.545454545455 0.785714285714 0.454545454545
0.575757575758 0.844262295082 0.545454545455
0.53125 0.766233766234 0.40625
0.6 0.723214285714 0.566666666667
0.787878787879 0.675324675325 0.787878787879
0.357142857143 0.525547445255 0.321428571429
0.5 0.702702702703 0.441176470588
0.52 0.666666666667 0.28
0.633333333333 0.645161290323 0.566666666667
0.677419354839 0.558659217877 0.741935483871
0.323529411765 0.525 0.264705882353
0.592592592593 0.662790697674 0.555555555556
0.578947368421 0.95652173913 0.578947368421
0.6875 0.759717314488 0.6875
0.633333333333 0.732558139535 0.666666666667
0.586206896552 0.752688172043 0.620689655172
0.4 0.6 0.571428571429
0.304347826087 0.585106382979 0.565217391304
0.5 0.685863874346 0.607142857143
0.666666666667 0.720670391061 0.638888888889
0.612903225806 0.72625698324 0.645161290323
0.466666666667 0.554838709677 0.466666666667
0.361111111111 0.5 0.555555555556
0.179487179487 0.46875 0.282051282051
0.5 0.676767676768 0.607142857143
0.5 0.509615384615 0.40625
0.51724137931 0.737704918033 0.413793103448
0.592592592593 0.615384615385 0.555555555556
0.3 0.553719008264 0.333333333333
0.606060606061 0.953125 0.424242424242
0.5 0.5125 0.533333333333
0.272727272727 0.34 0.757575757576
0.391304347826 0.5 0.521739130435
0.606060606061 0.5546875 0.515151515152
0.458333333333 1.0 0.458333333333
0.621621621622 0.613065326633 0.567567567568
0.357142857143 0.322222222222 0.535714285714
0.458333333333 1.0 0.458333333333
0.371428571429 0.605095541401 0.457142857143
0.6 0.547945205479 0.633333333333
0.5 0.615942028986 0.533333333333
0.5 0.578947368421 0.533333333333
0.653846153846 1.0 0.653846153846
0.4 0.414285714286 0.266666666667
0.64 0.542635658915 0.6
0.545454545455 0.617283950617 0.515151515152
0.533333333333 0.681415929204 0.566666666667
0.4 0.454545454545 0.542857142857
0.407407407407 0.381944444444 0.296296296296
0.821428571429 0.819875776398 0.785714285714
0.30303030303 0.516556291391 0.181818181818
0.655172413793 0.539682539683 0.551724137931
0.59375 0.748201438849 0.6875
0.642857142857 0.870466321244 0.642857142857
0.457142857143 0.737142857143 0.4
0.410256410256 0.802816901408 0.461538461538
0.542857142857 0.666666666667 0.371428571429
0.818181818182 0.988095238095 0.454545454545
0.375 0.586776859504 0.5
0.56 0.655555555556 0.52
0.518518518519 0.700534759358 0.481481481481
0.65625 0.733766233766 0.75
0.678571428571 0.801075268817 0.642857142857
0.740740740741 0.468468468468 0.555555555556
0.68 0.695652173913 0.48
0.6 0.486486486486 0.16
0.185185185185 0.409090909091 0.444444444444
0.428571428571 0.489361702128 0.514285714286
0.566666666667 0.733695652174 0.733333333333
0.638888888889 0.593301435407 0.527777777778
0.695652173913 0.49593495935 0.434782608696
0.4 0.576 0.533333333333
0.533333333333 0.547619047619 0.533333333333
0.391304347826 0.734104046243 0.652173913043
0.826086956522 0.59477124183 0.782608695652
0.612903225806 0.734463276836 0.548387096774
0.625 0.941860465116 0.666666666667
0.785714285714 0.772727272727 0.821428571429
0.615384615385 0.806818181818 0.653846153846
0.636363636364 0.6 0.590909090909
0.620689655172 0.684210526316 0.620689655172
0.472222222222 0.754901960784 0.527777777778
0.727272727273 0.757575757576 0.636363636364
0.633333333333 0.630331753555 0.633333333333
0.384615384615 0.543307086614 0.5
0.6 0.75 0.566666666667
0.41935483871 0.411764705882 0.354838709677
0.290322580645 0.390728476821 0.451612903226
0.441176470588 0.419847328244 0.411764705882
0.290322580645 0.390728476821 0.451612903226
0.525 0.671875 0.475
0.576923076923 0.577464788732 0.615384615385
0.516129032258 0.764705882353 0.483870967742
0.151515151515 0.470149253731 0.393939393939
0.366666666667 0.536585365854 0.466666666667
0.555555555556 0.79012345679 0.407407407407
0.56 0.66 0.52
0.777777777778 0.7890625 0.777777777778
0.58064516129 0.75 0.451612903226
0.454545454545 0.345454545455 0.272727272727
0.533333333333 0.577380952381 0.7
0.342857142857 0.726114649682 0.371428571429
0.387096774194 0.586021505376 0.451612903226
0.774193548387 0.7578125 0.645161290323
0.41935483871 0.336448598131 0.645161290323
0.5 0.467625899281 0.733333333333
0.692307692308 0.747899159664 0.666666666667
0.647058823529 0.696721311475 0.529411764706
0.592592592593 0.552845528455 0.444444444444
0.41935483871 0.841379310345 0.41935483871
0.391304347826 0.626086956522 0.391304347826
0.75 0.771186440678 0.535714285714
0.51724137931 0.465753424658 0.551724137931
0.444444444444 1.0 0.444444444444
0.464285714286 0.681415929204 0.535714285714
0.172413793103 0.505154639175 0.379310344828
0.222222222222 0.368421052632 0.37037037037
0.533333333333 0.547619047619 0.533333333333
0.4375 0.426666666667 0.28125
0.666666666667 0.648936170213 0.666666666667
0.379310344828 0.657894736842 0.275862068966
0.645161290323 0.775147928994 0.612903225806
0.439024390244 0.883561643836 0.341463414634
0.58064516129 0.654676258993 0.58064516129
0.458333333333 0.822222222222 0.416666666667
0.571428571429 0.573770491803 0.47619047619
0.2 0.541095890411 0.266666666667
0.666666666667 0.875 0.583333333333
0.666666666667 0.709401709402 0.666666666667
0.432432432432 0.832298136646 0.486486486486
0.58064516129 0.53488372093 0.548387096774
0.416666666667 0.382978723404 0.5
0.366666666667 0.488 0.533333333333
0.41935483871 0.585106382979 0.709677419355
0.625 0.543103448276 0.625
0.694444444444 0.795454545455 0.694444444444
0.432432432432 0.456896551724 0.351351351351
0.25 0.247933884298 0.357142857143
0.342857142857 0.405594405594 0.371428571429
0.52380952381 0.54347826087 0.428571428571
0.666666666667 0.669491525424 0.466666666667
0.387096774194 0.316455696203 0.258064516129
0.555555555556 0.699481865285 0.592592592593
0.5 0.353383458647 0.571428571429
0.692307692308 0.77037037037 0.769230769231
0.5 0.80412371134 0.5
0.56 1.0 0.56
0.358974358974 0.386138613861 0.333333333333
0.6875 0.558659217877 0.75
0.25 0.336283185841 0.375
0.433333333333 0.53164556962 0.3
0.566666666667 0.811188811189 0.466666666667
0.826086956522 0.75 0.826086956522
0.575757575758 0.729323308271 0.606060606061
0.586206896552 0.630136986301 0.413793103448
0.527777777778 0.664335664336 0.5
0.586206896552 0.630136986301 0.413793103448
0.392857142857 0.674698795181 0.5
0.518518518519 0.734693877551 0.555555555556
0.366666666667 0.464566929134 0.533333333333
0.411764705882 0.553719008264 0.529411764706
0.484848484848 0.553719008264 0.515151515152
0.708333333333 0.572916666667 0.291666666667
0.733333333333 0.715846994536 0.7
0.620689655172 0.733333333333 0.48275862069
0.542857142857 0.780701754386 0.542857142857
0.612903225806 0.840909090909 0.645161290323
0.615384615385 0.745 0.653846153846
0.310344827586 0.388157894737 0.827586206897
0.387096774194 0.556179775281 0.709677419355
0.363636363636 0.601351351351 0.636363636364
0.41935483871 0.771604938272 0.451612903226
0.290322580645 0.372413793103 0.451612903226
0.571428571429 1.0 0.571428571429
0.4 0.664705882353 0.685714285714
0.193548387097 0.451923076923 0.451612903226
0.677419354839 0.720588235294 0.612903225806
